frame,dynamic density
1392,0.195354
1393,0.203362
1394,0.216217
1395,0.210508
1396,0.236046
1397,0.24592
1398,0.217452
1399,0.202486
1400,0.281606
1401,0.337619
1402,0.401811
1403,0.482989
1404,0.541671
1405,0.520069
1406,0.534773
1407,0.482578
1408,0.489845
1409,0.489762
1410,0.492883
1411,0.485078
1412,0.558152
1413,0.55254
1414,0.525568
1415,0.539658
1416,0.539128
1417,0.564582
1418,0.591986
1419,0.581935
1420,0.564602
1421,0.561568
1422,0.517506
1423,0.450545
1424,0.475456
1425,0.499511
1426,0.485321
1427,0.560952
1428,0.541404
1429,0.537568
1430,0.550654
1431,0.592397
1432,0.608881
1433,0.634436
1434,0.646148
1435,0.652458
1436,0.72913
1437,0.729454
1438,0.707218
1439,0.68576
1440,0.680116
1441,0.662552
1442,0.706122
1443,0.709212
1444,0.694398
1445,0.690541
1446,0.70657
1447,0.656165
1448,0.690365
1449,0.647558
1450,0.624967
1451,0.633543
1452,0.596602
1453,0.618871
1454,0.613958
1455,0.453606
1456,0.520229
1457,0.472575
1458,0.512222
1459,0.549779
1460,0.436395
1461,0.489349
1462,0.491713
1463,0.54035
1464,0.541137
1465,0.567031
1466,0.507571
1467,0.481598
1468,0.527048
1469,0.544657
1470,0.523758
1471,0.422183
1472,0.393179
1473,0.424431
1474,0.340004
1475,0.450263
1476,0.46269
1477,0.478354
1478,0.464494
1479,0.515199
1480,0.450032
1481,0.484035
1482,0.527313
1483,0.535065
1484,0.569883
1485,0.566382
1486,0.487498
1487,0.490793
1488,0.432478
1489,0.541418
1490,0.580233
1491,0.543293
1492,0.547485
1493,0.408785
1494,0.475593
1495,0.505359
1496,0.52439
1497,0.483366
1498,0.436912
1499,0.450234
1500,0.413851
1501,0.462506
1502,0.387316
1503,0.475219
1504,0.383924
1505,0.5583
1506,0.501555
1507,0.482041
1508,0.466373
1509,0.483762
1510,0.527953
1511,0.515322
1512,0.477797
1513,0.459126
1514,0.482016
1515,0.479631
1516,0.465254
1517,0.518641
1518,0.541556
1519,0.555551
1520,0.591585
1521,0.599265
1522,0.559976
1523,0.558891
1524,0.518872
1525,0.606469
1526,0.553649
1527,0.583613
1528,0.552306
1529,0.570926
1530,0.517367
1531,0.505407
1532,0.45206
1533,0.453684
1534,0.515791
1535,0.479626
1536,0.507417
1537,0.493743
1538,0.475176
1539,0.447509
1540,0.45252
1541,0.46155
1542,0.442491
1543,0.429874
1544,0.508308
1545,0.503751
1546,0.508087
1547,0.489901
1548,0.465217
1549,0.460861
1550,0.412558
1551,0.440664
1552,0.374714
1553,0.383442
1554,0.424054
1555,0.382982
1556,0.398069
1557,0.351493
1558,0.341381
1559,0.378923
1560,0.355782
1561,0.354797
1562,0.374287
1563,0.370284
1564,0.379739
1565,0.371158
1566,0.365678
1567,0.358569
1568,0.384819
1569,0.366094
1570,0.369137
1571,0.393659
1572,0.39296
1573,0.392778
1574,0.355922
1575,0.410997
1576,0.389277
1577,0.43016
1578,0.414123
1579,0.364205
1580,0.356718
1581,0.332323
1582,0.337138
1583,0.33305
1584,0.342151
1585,0.346266
1586,0.286883
1587,0.271786
1588,0.248747
1589,0.222529
1590,0.170954
1591,0.15844
1592,0.126029
1593,0.0757747
1594,0.0496938
1595,0.0284131
1596,0
1597,0
1598,0.0388234
1599,0
1600,0
1601,0
1602,0
1603,0
1604,0
1605,0
1606,0
1607,0.0182149
1608,0
1609,0
1610,0
1611,0
1612,0
1613,0
1614,0.0160437
1615,0.0151204
1616,0
1617,0.0154215
1618,0
1619,0.0158179
1620,0
1621,0
1622,0
1623,0
1624,0
1625,0
1626,0
1627,0
1628,0
1629,0
1630,0
1631,0
1632,0
1633,0
1634,0
1635,0
1636,0
1637,0
1638,0
1639,0
1640,0.0393016
1641,0.0727725
1642,0.0694437
1643,0.112564
1644,0.149424
1645,0.147563
1646,0.113073
1647,0.133371
1648,0.100639
1649,0.167913
1650,0.171315
1651,0.155701
1652,0.148932
1653,0.105121
1654,0.0870374
1655,0.0624078
1656,0.0759104
1657,0.104121
1658,0.108516
1659,0.149234
1660,0.168932
1661,0.161471
1662,0.168214
1663,0.1878
1664,0.19382
1665,0.202086
1666,0.18986
1667,0.179315
1668,0.146729
1669,0.133607
1670,0.117566
1671,0.0840256
1672,0.0543128
